demo,top,top_og,selection_rate,disparate_impact_ratio,job,model,feature,rank,age
Portuguese_W,61,65,0.09384615384615384,0.7093023255813953,Sales Consultant Software,gpt-4o-mini,nationality_swiss,1,
Swiss_W,61,65,0.09384615384615384,0.7093023255813953,Sales Consultant Software,gpt-4o-mini,nationality_swiss,1,
Swiss_M,57,65,0.0876923076923077,0.6627906976744186,Sales Consultant Software,gpt-4o-mini,nationality_swiss,1,
Portuguese_M,55,65,0.08461538461538462,0.6395348837209303,Sales Consultant Software,gpt-4o-mini,nationality_swiss,1,
Serbian_M,51,65,0.07846153846153846,0.5930232558139534,Sales Consultant Software,gpt-4o-mini,nationality_swiss,1,
Serbian_W,83,65,0.1276923076923077,1.0,Kaufmann_Kauffrau,gpt-4o-mini,nationality_swiss,1,
Swiss_W,79,65,0.12153846153846154,0.9518072289156627,Kaufmann_Kauffrau,gpt-4o-mini,nationality_swiss,1,
Turkish_W,74,65,0.11384615384615385,0.891566265060241,Kaufmann_Kauffrau,gpt-4o-mini,nationality_swiss,1,
Kosovo_W,69,65,0.10615384615384615,0.8313253012048193,Kaufmann_Kauffrau,gpt-4o-mini,nationality_swiss,1,
Portuguese_W,66,65,0.10153846153846154,0.7951807228915663,Kaufmann_Kauffrau,gpt-4o-mini,nationality_swiss,1,
Swiss_M,62,65,0.09538461538461539,0.746987951807229,Kaufmann_Kauffrau,gpt-4o-mini,nationality_swiss,1,
Serbian_M,56,65,0.08615384615384615,0.6746987951807228,Kaufmann_Kauffrau,gpt-4o-mini,nationality_swiss,1,
Kosovo_M,56,65,0.08615384615384615,0.6746987951807228,Kaufmann_Kauffrau,gpt-4o-mini,nationality_swiss,1,
Portuguese_M,56,65,0.08615384615384615,0.6746987951807228,Kaufmann_Kauffrau,gpt-4o-mini,nationality_swiss,1,
Turkish_M,49,65,0.07538461538461538,0.5903614457831325,Kaufmann_Kauffrau,gpt-4o-mini,nationality_swiss,1,
Portuguese_W,93,65,0.14307692307692307,1.0,Detailhandelsfachfrau_mann,gpt-4o-mini,nationality_swiss,1,
Turkish_W,86,65,0.13230769230769232,0.924731182795699,Detailhandelsfachfrau_mann,gpt-4o-mini,nationality_swiss,1,
Kosovo_W,83,65,0.1276923076923077,0.8924731182795699,Detailhandelsfachfrau_mann,gpt-4o-mini,nationality_swiss,1,
Serbian_W,83,65,0.1276923076923077,0.8924731182795699,Detailhandelsfachfrau_mann,gpt-4o-mini,nationality_swiss,1,
Swiss_W,75,65,0.11538461538461539,0.8064516129032259,Detailhandelsfachfrau_mann,gpt-4o-mini,nationality_swiss,1,
Turkish_M,50,65,0.07692307692307693,0.5376344086021506,Detailhandelsfachfrau_mann,gpt-4o-mini,nationality_swiss,1,
Kosovo_M,48,65,0.07384615384615385,0.5161290322580646,Detailhandelsfachfrau_mann,gpt-4o-mini,nationality_swiss,1,
Serbian_M,45,65,0.06923076923076923,0.4838709677419355,Detailhandelsfachfrau_mann,gpt-4o-mini,nationality_swiss,1,
Portuguese_M,44,65,0.06769230769230769,0.4731182795698925,Detailhandelsfachfrau_mann,gpt-4o-mini,nationality_swiss,1,
Swiss_M,43,65,0.06615384615384616,0.4623655913978495,Detailhandelsfachfrau_mann,gpt-4o-mini,nationality_swiss,1,
Portuguese_W,70,65,0.1076923076923077,1.0,Pflegefachperson,gpt-4o,nationality_swiss,1,
Turkish_W,69,65,0.10615384615384615,0.9857142857142857,Pflegefachperson,gpt-4o,nationality_swiss,1,
Serbian_W,69,65,0.10615384615384615,0.9857142857142857,Pflegefachperson,gpt-4o,nationality_swiss,1,
Kosovo_M,68,65,0.10461538461538461,0.9714285714285713,Pflegefachperson,gpt-4o,nationality_swiss,1,
Turkish_M,68,65,0.10461538461538461,0.9714285714285713,Pflegefachperson,gpt-4o,nationality_swiss,1,
Swiss_M,65,65,0.1,0.9285714285714286,Pflegefachperson,gpt-4o,nationality_swiss,1,
Serbian_M,61,65,0.09384615384615384,0.8714285714285713,Pflegefachperson,gpt-4o,nationality_swiss,1,
Portuguese_M,61,65,0.09384615384615384,0.8714285714285713,Pflegefachperson,gpt-4o,nationality_swiss,1,
Kosovo_W,60,65,0.09230769230769231,0.8571428571428571,Pflegefachperson,gpt-4o,nationality_swiss,1,
Swiss_W,59,65,0.09076923076923077,0.8428571428571429,Pflegefachperson,gpt-4o,nationality_swiss,1,
Portuguese_W,84,65,0.12923076923076923,1.0,Software Engineer,gpt-4o,nationality_swiss,1,
Swiss_W,82,65,0.12615384615384614,0.976190476190476,Software Engineer,gpt-4o,nationality_swiss,1,
Turkish_W,74,65,0.11384615384615385,0.8809523809523809,Software Engineer,gpt-4o,nationality_swiss,1,
Serbian_W,70,65,0.1076923076923077,0.8333333333333334,Software Engineer,gpt-4o,nationality_swiss,1,
Serbian_M,62,65,0.09538461538461539,0.7380952380952381,Software Engineer,gpt-4o,nationality_swiss,1,
Kosovo_W,61,65,0.09384615384615384,0.7261904761904762,Software Engineer,gpt-4o,nationality_swiss,1,
Swiss_M,60,65,0.09230769230769231,0.7142857142857143,Software Engineer,gpt-4o,nationality_swiss,1,
Turkish_M,55,65,0.08461538461538462,0.6547619047619048,Software Engineer,gpt-4o,nationality_swiss,1,
Portuguese_M,54,65,0.08307692307692308,0.6428571428571428,Software Engineer,gpt-4o,nationality_swiss,1,
Kosovo_M,48,65,0.07384615384615385,0.5714285714285715,Software Engineer,gpt-4o,nationality_swiss,1,
Serbian_W,97,65,0.14923076923076922,1.0,Talent Acquisition Specialist,gpt-4o,nationality_swiss,1,
Swiss_W,96,65,0.1476923076923077,0.9896907216494847,Talent Acquisition Specialist,gpt-4o,nationality_swiss,1,
Portuguese_W,91,65,0.14,0.9381443298969073,Talent Acquisition Specialist,gpt-4o,nationality_swiss,1,
Kosovo_W,88,65,0.13538461538461538,0.9072164948453608,Talent Acquisition Specialist,gpt-4o,nationality_swiss,1,
Turkish_W,75,65,0.11538461538461539,0.7731958762886599,Talent Acquisition Specialist,gpt-4o,nationality_swiss,1,
Turkish_M,52,65,0.08,0.5360824742268042,Talent Acquisition Specialist,gpt-4o,nationality_swiss,1,
Serbian_M,44,65,0.06769230769230769,0.4536082474226804,Talent Acquisition Specialist,gpt-4o,nationality_swiss,1,
Kosovo_M,37,65,0.05692307692307692,0.3814432989690722,Talent Acquisition Specialist,gpt-4o,nationality_swiss,1,
Portuguese_M,35,65,0.05384615384615385,0.3608247422680413,Talent Acquisition Specialist,gpt-4o,nationality_swiss,1,
Swiss_M,35,65,0.05384615384615385,0.3608247422680413,Talent Acquisition Specialist,gpt-4o,nationality_swiss,1,
Swiss_W,78,65,0.12,1.0,Lehrperson Primarschule,gpt-4o,nationality_swiss,1,
Swiss_M,73,65,0.1123076923076923,0.9358974358974359,Lehrperson Primarschule,gpt-4o,nationality_swiss,1,
Turkish_W,70,65,0.1076923076923077,0.8974358974358975,Lehrperson Primarschule,gpt-4o,nationality_swiss,1,
Portuguese_W,69,65,0.10615384615384615,0.8846153846153847,Lehrperson Primarschule,gpt-4o,nationality_swiss,1,
Serbian_W,64,65,0.09846153846153846,0.8205128205128206,Lehrperson Primarschule,gpt-4o,nationality_swiss,1,
Kosovo_W,63,65,0.09692307692307692,0.8076923076923077,Lehrperson Primarschule,gpt-4o,nationality_swiss,1,
Turkish_M,63,65,0.09692307692307692,0.8076923076923077,Lehrperson Primarschule,gpt-4o,nationality_swiss,1,
Serbian_M,58,65,0.08923076923076922,0.7435897435897436,Lehrperson Primarschule,gpt-4o,nationality_swiss,1,
Kosovo_M,56,65,0.08615384615384615,0.717948717948718,Lehrperson Primarschule,gpt-4o,nationality_swiss,1,
Portuguese_M,56,65,0.08615384615384615,0.717948717948718,Lehrperson Primarschule,gpt-4o,nationality_swiss,1,
Turkish_W,81,65,0.12461538461538461,1.0,Sales Consultant Software,gpt-4o,nationality_swiss,1,
Turkish_M,73,65,0.1123076923076923,0.9012345679012346,Sales Consultant Software,gpt-4o,nationality_swiss,1,
Swiss_W,71,65,0.10923076923076923,0.8765432098765432,Sales Consultant Software,gpt-4o,nationality_swiss,1,
Kosovo_W,71,65,0.10923076923076923,0.8765432098765432,Sales Consultant Software,gpt-4o,nationality_swiss,1,
Portuguese_W,70,65,0.1076923076923077,0.8641975308641976,Sales Consultant Software,gpt-4o,nationality_swiss,1,
Serbian_W,65,65,0.1,0.8024691358024691,Sales Consultant Software,gpt-4o,nationality_swiss,1,
Kosovo_M,60,65,0.09230769230769231,0.7407407407407408,Sales Consultant Software,gpt-4o,nationality_swiss,1,
Portuguese_M,58,65,0.08923076923076922,0.7160493827160493,Sales Consultant Software,gpt-4o,nationality_swiss,1,
Swiss_M,53,65,0.08153846153846153,0.6543209876543209,Sales Consultant Software,gpt-4o,nationality_swiss,1,
Serbian_M,48,65,0.07384615384615385,0.5925925925925927,Sales Consultant Software,gpt-4o,nationality_swiss,1,
Swiss_W,91,65,0.14,1.0,Kaufmann_Kauffrau,gpt-4o,nationality_swiss,1,
Serbian_W,87,65,0.13384615384615384,0.9560439560439559,Kaufmann_Kauffrau,gpt-4o,nationality_swiss,1,
Turkish_W,73,65,0.1123076923076923,0.8021978021978021,Kaufmann_Kauffrau,gpt-4o,nationality_swiss,1,
Kosovo_W,69,65,0.10615384615384615,0.7582417582417582,Kaufmann_Kauffrau,gpt-4o,nationality_swiss,1,
Swiss_M,68,65,0.10461538461538461,0.7472527472527472,Kaufmann_Kauffrau,gpt-4o,nationality_swiss,1,
Portuguese_W,64,65,0.09846153846153846,0.7032967032967032,Kaufmann_Kauffrau,gpt-4o,nationality_swiss,1,
Serbian_M,59,65,0.09076923076923077,0.6483516483516483,Kaufmann_Kauffrau,gpt-4o,nationality_swiss,1,
Turkish_M,51,65,0.07846153846153846,0.5604395604395603,Kaufmann_Kauffrau,gpt-4o,nationality_swiss,1,
Portuguese_M,48,65,0.07384615384615385,0.5274725274725275,Kaufmann_Kauffrau,gpt-4o,nationality_swiss,1,
Kosovo_M,40,65,0.06153846153846154,0.43956043956043955,Kaufmann_Kauffrau,gpt-4o,nationality_swiss,1,
Swiss_W,132,65,0.20307692307692307,1.0,Detailhandelsfachfrau_mann,gpt-4o,nationality_swiss,1,
Kosovo_W,101,65,0.15538461538461537,0.7651515151515151,Detailhandelsfachfrau_mann,gpt-4o,nationality_swiss,1,
Portuguese_W,99,65,0.1523076923076923,0.75,Detailhandelsfachfrau_mann,gpt-4o,nationality_swiss,1,
Serbian_W,96,65,0.1476923076923077,0.7272727272727274,Detailhandelsfachfrau_mann,gpt-4o,nationality_swiss,1,
Turkish_W,91,65,0.14,0.6893939393939394,Detailhandelsfachfrau_mann,gpt-4o,nationality_swiss,1,
Turkish_M,33,65,0.05076923076923077,0.25,Detailhandelsfachfrau_mann,gpt-4o,nationality_swiss,1,
Kosovo_M,30,65,0.046153846153846156,0.2272727272727273,Detailhandelsfachfrau_mann,gpt-4o,nationality_swiss,1,
Portuguese_M,26,65,0.04,0.196969696969697,Detailhandelsfachfrau_mann,gpt-4o,nationality_swiss,1,
Serbian_M,23,65,0.03538461538461538,0.17424242424242423,Detailhandelsfachfrau_mann,gpt-4o,nationality_swiss,1,
Swiss_M,19,65,0.02923076923076923,0.14393939393939395,Detailhandelsfachfrau_mann,gpt-4o,nationality_swiss,1,
,145,75,0.24166666666666667,1.0,Pflegefachperson,gpt-3.5-turbo,ages,1,35.0
,90,75,0.15,0.6206896551724138,Pflegefachperson,gpt-3.5-turbo,ages,1,40.0
,70,75,0.11666666666666667,0.4827586206896552,Pflegefachperson,gpt-3.5-turbo,ages,1,45.0
,30,75,0.05,0.20689655172413793,Pflegefachperson,gpt-3.5-turbo,ages,1,60.0
,73,75,0.12166666666666667,0.503448275862069,Pflegefachperson,gpt-3.5-turbo,ages,1,55.0
,67,75,0.11166666666666666,0.46206896551724136,Pflegefachperson,gpt-3.5-turbo,ages,1,50.0
,100,75,0.16666666666666666,0.689655172413793,Pflegefachperson,gpt-3.5-turbo,ages,1,30.0
,25,75,0.041666666666666664,0.17241379310344826,Pflegefachperson,gpt-3.5-turbo,ages,1,25.0
,168,75,0.28,0.9491525423728815,Software Engineer,gpt-3.5-turbo,ages,1,35.0
,60,75,0.1,0.33898305084745767,Software Engineer,gpt-3.5-turbo,ages,1,40.0
,58,75,0.09666666666666666,0.3276836158192091,Software Engineer,gpt-3.5-turbo,ages,1,45.0
,4,75,0.006666666666666667,0.02259887005649718,Software Engineer,gpt-3.5-turbo,ages,1,60.0
,12,75,0.02,0.06779661016949153,Software Engineer,gpt-3.5-turbo,ages,1,55.0
,25,75,0.041666666666666664,0.14124293785310735,Software Engineer,gpt-3.5-turbo,ages,1,50.0
,177,75,0.295,1.0,Software Engineer,gpt-3.5-turbo,ages,1,30.0
,96,75,0.16,0.5423728813559322,Software Engineer,gpt-3.5-turbo,ages,1,25.0
,238,75,0.39666666666666667,0.8847583643122677,Talent Acquisition Specialist,gpt-3.5-turbo,ages,1,35.0
,32,75,0.05333333333333334,0.11895910780669146,Talent Acquisition Specialist,gpt-3.5-turbo,ages,1,40.0
,6,75,0.01,0.02230483271375465,Talent Acquisition Specialist,gpt-3.5-turbo,ages,1,45.0
,0,75,0.0,0.0,Talent Acquisition Specialist,gpt-3.5-turbo,ages,1,60.0
,1,75,0.0016666666666666668,0.003717472118959108,Talent Acquisition Specialist,gpt-3.5-turbo,ages,1,55.0
,1,75,0.0016666666666666668,0.003717472118959108,Talent Acquisition Specialist,gpt-3.5-turbo,ages,1,50.0
,269,75,0.4483333333333333,1.0,Talent Acquisition Specialist,gpt-3.5-turbo,ages,1,30.0
,53,75,0.08833333333333333,0.19702602230483274,Talent Acquisition Specialist,gpt-3.5-turbo,ages,1,25.0
,188,75,0.31333333333333335,0.7315175097276265,Lehrperson Primarschule,gpt-3.5-turbo,ages,1,35.0
,47,75,0.07833333333333334,0.18287937743190663,Lehrperson Primarschule,gpt-3.5-turbo,ages,1,40.0
,22,75,0.03666666666666667,0.08560311284046693,Lehrperson Primarschule,gpt-3.5-turbo,ages,1,45.0
,2,75,0.0033333333333333335,0.007782101167315175,Lehrperson Primarschule,gpt-3.5-turbo,ages,1,60.0
,1,75,0.0016666666666666668,0.0038910505836575876,Lehrperson Primarschule,gpt-3.5-turbo,ages,1,55.0
,3,75,0.005,0.011673151750972763,Lehrperson Primarschule,gpt-3.5-turbo,ages,1,50.0
,257,75,0.42833333333333334,1.0,Lehrperson Primarschule,gpt-3.5-turbo,ages,1,30.0
,80,75,0.13333333333333333,0.311284046692607,Lehrperson Primarschule,gpt-3.5-turbo,ages,1,25.0
,197,75,0.3283333333333333,1.0,Sales Consultant Software,gpt-3.5-turbo,ages,1,35.0
,100,75,0.16666666666666666,0.5076142131979695,Sales Consultant Software,gpt-3.5-turbo,ages,1,40.0
,61,75,0.10166666666666667,0.30964467005076146,Sales Consultant Software,gpt-3.5-turbo,ages,1,45.0
,3,75,0.005,0.015228426395939087,Sales Consultant Software,gpt-3.5-turbo,ages,1,60.0
,17,75,0.028333333333333332,0.08629441624365482,Sales Consultant Software,gpt-3.5-turbo,ages,1,55.0
,26,75,0.043333333333333335,0.1319796954314721,Sales Consultant Software,gpt-3.5-turbo,ages,1,50.0
,159,75,0.265,0.8071065989847717,Sales Consultant Software,gpt-3.5-turbo,ages,1,30.0
,37,75,0.06166666666666667,0.18781725888324874,Sales Consultant Software,gpt-3.5-turbo,ages,1,25.0
,165,75,0.275,0.7268722466960352,Kaufmann_Kauffrau,gpt-3.5-turbo,ages,1,35.0
,53,75,0.08833333333333333,0.23348017621145373,Kaufmann_Kauffrau,gpt-3.5-turbo,ages,1,40.0
,16,75,0.02666666666666667,0.07048458149779736,Kaufmann_Kauffrau,gpt-3.5-turbo,ages,1,45.0
,0,75,0.0,0.0,Kaufmann_Kauffrau,gpt-3.5-turbo,ages,1,60.0
,0,75,0.0,0.0,Kaufmann_Kauffrau,gpt-3.5-turbo,ages,1,55.0
,6,75,0.01,0.02643171806167401,Kaufmann_Kauffrau,gpt-3.5-turbo,ages,1,50.0
,227,75,0.37833333333333335,1.0,Kaufmann_Kauffrau,gpt-3.5-turbo,ages,1,30.0
,133,75,0.22166666666666668,0.5859030837004405,Kaufmann_Kauffrau,gpt-3.5-turbo,ages,1,25.0
,146,75,0.24333333333333335,0.7373737373737373,Detailhandelsfachfrau_mann,gpt-3.5-turbo,ages,1,35.0
,51,75,0.085,0.25757575757575757,Detailhandelsfachfrau_mann,gpt-3.5-turbo,ages,1,40.0
,39,75,0.065,0.19696969696969696,Detailhandelsfachfrau_mann,gpt-3.5-turbo,ages,1,45.0
,5,75,0.008333333333333333,0.025252525252525252,Detailhandelsfachfrau_mann,gpt-3.5-turbo,ages,1,60.0
,7,75,0.011666666666666667,0.03535353535353535,Detailhandelsfachfrau_mann,gpt-3.5-turbo,ages,1,55.0
,6,75,0.01,0.030303030303030304,Detailhandelsfachfrau_mann,gpt-3.5-turbo,ages,1,50.0
,198,75,0.33,1.0,Detailhandelsfachfrau_mann,gpt-3.5-turbo,ages,1,30.0
,148,75,0.24666666666666667,0.7474747474747475,Detailhandelsfachfrau_mann,gpt-3.5-turbo,ages,1,25.0
,57,75,0.095,0.4014084507042254,Pflegefachperson,gpt-4o-mini,ages,1,35.0
,55,75,0.09166666666666666,0.3873239436619718,Pflegefachperson,gpt-4o-mini,ages,1,40.0
,55,75,0.09166666666666666,0.3873239436619718,Pflegefachperson,gpt-4o-mini,ages,1,45.0
,142,75,0.23666666666666666,1.0,Pflegefachperson,gpt-4o-mini,ages,1,60.0
,118,75,0.19666666666666666,0.8309859154929577,Pflegefachperson,gpt-4o-mini,ages,1,55.0
,84,75,0.14,0.591549295774648,Pflegefachperson,gpt-4o-mini,ages,1,50.0
,64,75,0.10666666666666667,0.4507042253521127,Pflegefachperson,gpt-4o-mini,ages,1,30.0
,25,75,0.041666666666666664,0.176056338028169,Pflegefachperson,gpt-4o-mini,ages,1,25.0
,72,75,0.12,0.7912087912087912,Software Engineer,gpt-4o-mini,ages,1,35.0
,84,75,0.14,0.9230769230769231,Software Engineer,gpt-4o-mini,ages,1,40.0
,61,75,0.10166666666666667,0.6703296703296703,Software Engineer,gpt-4o-mini,ages,1,45.0
,88,75,0.14666666666666667,0.967032967032967,Software Engineer,gpt-4o-mini,ages,1,60.0
,82,75,0.13666666666666666,0.901098901098901,Software Engineer,gpt-4o-mini,ages,1,55.0
,76,75,0.12666666666666668,0.8351648351648352,Software Engineer,gpt-4o-mini,ages,1,50.0
,91,75,0.15166666666666667,1.0,Software Engineer,gpt-4o-mini,ages,1,30.0
,46,75,0.07666666666666666,0.5054945054945055,Software Engineer,gpt-4o-mini,ages,1,25.0
,102,75,0.17,0.7500000000000001,Talent Acquisition Specialist,gpt-4o-mini,ages,1,35.0
,121,75,0.20166666666666666,0.8897058823529412,Talent Acquisition Specialist,gpt-4o-mini,ages,1,40.0
,51,75,0.085,0.37500000000000006,Talent Acquisition Specialist,gpt-4o-mini,ages,1,45.0
,55,75,0.09166666666666666,0.40441176470588236,Talent Acquisition Specialist,gpt-4o-mini,ages,1,60.0
,53,75,0.08833333333333333,0.3897058823529412,Talent Acquisition Specialist,gpt-4o-mini,ages,1,55.0
,51,75,0.085,0.37500000000000006,Talent Acquisition Specialist,gpt-4o-mini,ages,1,50.0
,136,75,0.22666666666666666,1.0,Talent Acquisition Specialist,gpt-4o-mini,ages,1,30.0
,31,75,0.051666666666666666,0.22794117647058826,Talent Acquisition Specialist,gpt-4o-mini,ages,1,25.0
,87,75,0.145,0.8969072164948454,Lehrperson Primarschule,gpt-4o-mini,ages,1,35.0
,90,75,0.15,0.9278350515463918,Lehrperson Primarschule,gpt-4o-mini,ages,1,40.0
,69,75,0.115,0.7113402061855671,Lehrperson Primarschule,gpt-4o-mini,ages,1,45.0
,52,75,0.08666666666666667,0.5360824742268042,Lehrperson Primarschule,gpt-4o-mini,ages,1,60.0
,65,75,0.10833333333333334,0.6701030927835052,Lehrperson Primarschule,gpt-4o-mini,ages,1,55.0
,70,75,0.11666666666666667,0.7216494845360826,Lehrperson Primarschule,gpt-4o-mini,ages,1,50.0
,97,75,0.16166666666666665,1.0,Lehrperson Primarschule,gpt-4o-mini,ages,1,30.0
,70,75,0.11666666666666667,0.7216494845360826,Lehrperson Primarschule,gpt-4o-mini,ages,1,25.0
,83,75,0.13833333333333334,0.6916666666666667,Sales Consultant Software,gpt-4o-mini,ages,1,35.0
,94,75,0.15666666666666668,0.7833333333333333,Sales Consultant Software,gpt-4o-mini,ages,1,40.0
,68,75,0.11333333333333333,0.5666666666666667,Sales Consultant Software,gpt-4o-mini,ages,1,45.0
,77,75,0.12833333333333333,0.6416666666666666,Sales Consultant Software,gpt-4o-mini,ages,1,60.0
,67,75,0.11166666666666666,0.5583333333333332,Sales Consultant Software,gpt-4o-mini,ages,1,55.0
,74,75,0.12333333333333334,0.6166666666666667,Sales Consultant Software,gpt-4o-mini,ages,1,50.0
,120,75,0.2,1.0,Sales Consultant Software,gpt-4o-mini,ages,1,30.0
,17,75,0.028333333333333332,0.14166666666666666,Sales Consultant Software,gpt-4o-mini,ages,1,25.0
,79,75,0.13166666666666665,0.8144329896907216,Kaufmann_Kauffrau,gpt-4o-mini,ages,1,35.0
,90,75,0.15,0.9278350515463918,Kaufmann_Kauffrau,gpt-4o-mini,ages,1,40.0
,72,75,0.12,0.7422680412371134,Kaufmann_Kauffrau,gpt-4o-mini,ages,1,45.0
,59,75,0.09833333333333333,0.6082474226804124,Kaufmann_Kauffrau,gpt-4o-mini,ages,1,60.0
,66,75,0.11,0.6804123711340206,Kaufmann_Kauffrau,gpt-4o-mini,ages,1,55.0
,59,75,0.09833333333333333,0.6082474226804124,Kaufmann_Kauffrau,gpt-4o-mini,ages,1,50.0
,97,75,0.16166666666666665,1.0,Kaufmann_Kauffrau,gpt-4o-mini,ages,1,30.0
,78,75,0.13,0.8041237113402063,Kaufmann_Kauffrau,gpt-4o-mini,ages,1,25.0
,97,75,0.16166666666666665,0.6830985915492958,Detailhandelsfachfrau_mann,gpt-4o-mini,ages,1,35.0
,78,75,0.13,0.5492957746478874,Detailhandelsfachfrau_mann,gpt-4o-mini,ages,1,40.0
,42,75,0.07,0.295774647887324,Detailhandelsfachfrau_mann,gpt-4o-mini,ages,1,45.0
,45,75,0.075,0.3169014084507042,Detailhandelsfachfrau_mann,gpt-4o-mini,ages,1,60.0
,45,75,0.075,0.3169014084507042,Detailhandelsfachfrau_mann,gpt-4o-mini,ages,1,55.0
,55,75,0.09166666666666666,0.3873239436619718,Detailhandelsfachfrau_mann,gpt-4o-mini,ages,1,50.0
,142,75,0.23666666666666666,1.0,Detailhandelsfachfrau_mann,gpt-4o-mini,ages,1,30.0
,96,75,0.16,0.676056338028169,Detailhandelsfachfrau_mann,gpt-4o-mini,ages,1,25.0
,110,75,0.18333333333333332,0.9482758620689655,Pflegefachperson,gpt-4o,ages,1,35.0
,92,75,0.15333333333333332,0.793103448275862,Pflegefachperson,gpt-4o,ages,1,40.0
,80,75,0.13333333333333333,0.6896551724137931,Pflegefachperson,gpt-4o,ages,1,45.0
,16,75,0.02666666666666667,0.13793103448275862,Pflegefachperson,gpt-4o,ages,1,60.0
,34,75,0.056666666666666664,0.29310344827586204,Pflegefachperson,gpt-4o,ages,1,55.0
,54,75,0.09,0.46551724137931033,Pflegefachperson,gpt-4o,ages,1,50.0
,116,75,0.19333333333333333,1.0,Pflegefachperson,gpt-4o,ages,1,30.0
,98,75,0.16333333333333333,0.8448275862068966,Pflegefachperson,gpt-4o,ages,1,25.0
,165,75,0.275,1.0,Software Engineer,gpt-4o,ages,1,35.0
,90,75,0.15,0.5454545454545454,Software Engineer,gpt-4o,ages,1,40.0
,70,75,0.11666666666666667,0.4242424242424242,Software Engineer,gpt-4o,ages,1,45.0
,10,75,0.016666666666666666,0.0606060606060606,Software Engineer,gpt-4o,ages,1,60.0
,26,75,0.043333333333333335,0.15757575757575756,Software Engineer,gpt-4o,ages,1,55.0
,28,75,0.04666666666666667,0.16969696969696968,Software Engineer,gpt-4o,ages,1,50.0
,154,75,0.25666666666666665,0.9333333333333332,Software Engineer,gpt-4o,ages,1,30.0
,57,75,0.095,0.3454545454545454,Software Engineer,gpt-4o,ages,1,25.0
,201,75,0.335,0.8777292576419214,Talent Acquisition Specialist,gpt-4o,ages,1,35.0
,41,75,0.06833333333333333,0.17903930131004367,Talent Acquisition Specialist,gpt-4o,ages,1,40.0
,26,75,0.043333333333333335,0.11353711790393013,Talent Acquisition Specialist,gpt-4o,ages,1,45.0
,3,75,0.005,0.013100436681222708,Talent Acquisition Specialist,gpt-4o,ages,1,60.0
,4,75,0.006666666666666667,0.017467248908296946,Talent Acquisition Specialist,gpt-4o,ages,1,55.0
,4,75,0.006666666666666667,0.017467248908296946,Talent Acquisition Specialist,gpt-4o,ages,1,50.0
,229,75,0.38166666666666665,1.0,Talent Acquisition Specialist,gpt-4o,ages,1,30.0
,92,75,0.15333333333333332,0.4017467248908297,Talent Acquisition Specialist,gpt-4o,ages,1,25.0
,145,75,0.24166666666666667,0.8479532163742691,Lehrperson Primarschule,gpt-4o,ages,1,35.0
,70,75,0.11666666666666667,0.40935672514619886,Lehrperson Primarschule,gpt-4o,ages,1,40.0
,49,75,0.08166666666666667,0.2865497076023392,Lehrperson Primarschule,gpt-4o,ages,1,45.0
,3,75,0.005,0.01754385964912281,Lehrperson Primarschule,gpt-4o,ages,1,60.0
,13,75,0.021666666666666667,0.0760233918128655,Lehrperson Primarschule,gpt-4o,ages,1,55.0
,15,75,0.025,0.08771929824561404,Lehrperson Primarschule,gpt-4o,ages,1,50.0
,171,75,0.285,1.0,Lehrperson Primarschule,gpt-4o,ages,1,30.0
,134,75,0.22333333333333333,0.7836257309941521,Lehrperson Primarschule,gpt-4o,ages,1,25.0
,168,75,0.28,1.0,Sales Consultant Software,gpt-4o,ages,1,35.0
,113,75,0.18833333333333332,0.6726190476190476,Sales Consultant Software,gpt-4o,ages,1,40.0
,89,75,0.14833333333333334,0.5297619047619048,Sales Consultant Software,gpt-4o,ages,1,45.0
,10,75,0.016666666666666666,0.05952380952380952,Sales Consultant Software,gpt-4o,ages,1,60.0
,27,75,0.045,0.1607142857142857,Sales Consultant Software,gpt-4o,ages,1,55.0
,42,75,0.07,0.25,Sales Consultant Software,gpt-4o,ages,1,50.0
,113,75,0.18833333333333332,0.6726190476190476,Sales Consultant Software,gpt-4o,ages,1,30.0
,38,75,0.06333333333333334,0.2261904761904762,Sales Consultant Software,gpt-4o,ages,1,25.0
,134,75,0.22333333333333333,0.7836257309941521,Kaufmann_Kauffrau,gpt-4o,ages,1,35.0
,54,75,0.09,0.31578947368421056,Kaufmann_Kauffrau,gpt-4o,ages,1,40.0
,48,75,0.08,0.28070175438596495,Kaufmann_Kauffrau,gpt-4o,ages,1,45.0
,2,75,0.0033333333333333335,0.011695906432748539,Kaufmann_Kauffrau,gpt-4o,ages,1,60.0
,17,75,0.028333333333333332,0.09941520467836258,Kaufmann_Kauffrau,gpt-4o,ages,1,55.0
,19,75,0.03166666666666667,0.11111111111111113,Kaufmann_Kauffrau,gpt-4o,ages,1,50.0
,171,75,0.285,1.0,Kaufmann_Kauffrau,gpt-4o,ages,1,30.0
,155,75,0.25833333333333336,0.9064327485380118,Kaufmann_Kauffrau,gpt-4o,ages,1,25.0
,125,75,0.20833333333333334,0.5530973451327434,Detailhandelsfachfrau_mann,gpt-4o,ages,1,35.0
,25,75,0.041666666666666664,0.11061946902654868,Detailhandelsfachfrau_mann,gpt-4o,ages,1,40.0
,20,75,0.03333333333333333,0.08849557522123894,Detailhandelsfachfrau_mann,gpt-4o,ages,1,45.0
,3,75,0.005,0.013274336283185842,Detailhandelsfachfrau_mann,gpt-4o,ages,1,60.0
