feature,job,race/ethnicity,sex,top_ranked_perc,top_impact_ratio,bottom_ranked_perc,model
ages,Sales Consultant Software,,,0.15666666666666668,0.7833333333333333,0.035,gpt-4o-mini
ages,Sales Consultant Software,,,0.15666666666666668,0.7833333333333333,0.02,gpt-4o-mini
ages,Sales Consultant Software,,,0.15666666666666668,0.7833333333333333,0.021666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.15666666666666668,0.7833333333333333,0.011666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.15666666666666668,0.7833333333333333,0.07,gpt-4o-mini
ages,Sales Consultant Software,,,0.15666666666666668,0.7833333333333333,0.3516666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.15666666666666668,0.7833333333333333,0.47833333333333333,gpt-4o-mini
ages,Sales Consultant Software,,,0.11333333333333333,0.5666666666666667,0.011666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.11333333333333333,0.5666666666666667,0.035,gpt-4o-mini
ages,Sales Consultant Software,,,0.11333333333333333,0.5666666666666667,0.02,gpt-4o-mini
ages,Sales Consultant Software,,,0.11333333333333333,0.5666666666666667,0.021666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.11333333333333333,0.5666666666666667,0.011666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.11333333333333333,0.5666666666666667,0.07,gpt-4o-mini
ages,Sales Consultant Software,,,0.11333333333333333,0.5666666666666667,0.3516666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.11333333333333333,0.5666666666666667,0.47833333333333333,gpt-4o-mini
ages,Sales Consultant Software,,,0.12833333333333333,0.6416666666666666,0.011666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.12833333333333333,0.6416666666666666,0.035,gpt-4o-mini
ages,Sales Consultant Software,,,0.12833333333333333,0.6416666666666666,0.02,gpt-4o-mini
ages,Sales Consultant Software,,,0.12833333333333333,0.6416666666666666,0.021666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.12833333333333333,0.6416666666666666,0.011666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.12833333333333333,0.6416666666666666,0.07,gpt-4o-mini
ages,Sales Consultant Software,,,0.12833333333333333,0.6416666666666666,0.3516666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.12833333333333333,0.6416666666666666,0.47833333333333333,gpt-4o-mini
ages,Sales Consultant Software,,,0.11166666666666666,0.5583333333333332,0.011666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.11166666666666666,0.5583333333333332,0.035,gpt-4o-mini
ages,Sales Consultant Software,,,0.11166666666666666,0.5583333333333332,0.02,gpt-4o-mini
ages,Sales Consultant Software,,,0.11166666666666666,0.5583333333333332,0.021666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.11166666666666666,0.5583333333333332,0.011666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.11166666666666666,0.5583333333333332,0.07,gpt-4o-mini
ages,Sales Consultant Software,,,0.11166666666666666,0.5583333333333332,0.3516666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.11166666666666666,0.5583333333333332,0.47833333333333333,gpt-4o-mini
ages,Sales Consultant Software,,,0.12333333333333334,0.6166666666666667,0.011666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.12333333333333334,0.6166666666666667,0.035,gpt-4o-mini
ages,Sales Consultant Software,,,0.12333333333333334,0.6166666666666667,0.02,gpt-4o-mini
ages,Sales Consultant Software,,,0.12333333333333334,0.6166666666666667,0.021666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.12333333333333334,0.6166666666666667,0.011666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.12333333333333334,0.6166666666666667,0.07,gpt-4o-mini
ages,Sales Consultant Software,,,0.12333333333333334,0.6166666666666667,0.3516666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.12333333333333334,0.6166666666666667,0.47833333333333333,gpt-4o-mini
ages,Sales Consultant Software,,,0.2,1.0,0.011666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.2,1.0,0.035,gpt-4o-mini
ages,Sales Consultant Software,,,0.2,1.0,0.02,gpt-4o-mini
ages,Sales Consultant Software,,,0.2,1.0,0.021666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.2,1.0,0.011666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.2,1.0,0.07,gpt-4o-mini
ages,Sales Consultant Software,,,0.2,1.0,0.3516666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.2,1.0,0.47833333333333333,gpt-4o-mini
ages,Sales Consultant Software,,,0.028333333333333332,0.14166666666666666,0.011666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.028333333333333332,0.14166666666666666,0.035,gpt-4o-mini
ages,Sales Consultant Software,,,0.028333333333333332,0.14166666666666666,0.02,gpt-4o-mini
ages,Sales Consultant Software,,,0.028333333333333332,0.14166666666666666,0.021666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.028333333333333332,0.14166666666666666,0.011666666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.028333333333333332,0.14166666666666666,0.07,gpt-4o-mini
ages,Sales Consultant Software,,,0.028333333333333332,0.14166666666666666,0.3516666666666667,gpt-4o-mini
ages,Sales Consultant Software,,,0.028333333333333332,0.14166666666666666,0.47833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13166666666666665,0.8144329896907216,0.035,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13166666666666665,0.8144329896907216,0.04,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13166666666666665,0.8144329896907216,0.02666666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13166666666666665,0.8144329896907216,0.056666666666666664,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13166666666666665,0.8144329896907216,0.03833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13166666666666665,0.8144329896907216,0.12833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13166666666666665,0.8144329896907216,0.3933333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13166666666666665,0.8144329896907216,0.2816666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.15,0.9278350515463918,0.035,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.15,0.9278350515463918,0.04,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.15,0.9278350515463918,0.02666666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.15,0.9278350515463918,0.056666666666666664,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.15,0.9278350515463918,0.03833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.15,0.9278350515463918,0.12833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.15,0.9278350515463918,0.3933333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.15,0.9278350515463918,0.2816666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.12,0.7422680412371134,0.035,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.12,0.7422680412371134,0.04,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.12,0.7422680412371134,0.02666666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.12,0.7422680412371134,0.056666666666666664,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.12,0.7422680412371134,0.03833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.12,0.7422680412371134,0.12833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.12,0.7422680412371134,0.3933333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.12,0.7422680412371134,0.2816666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.035,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.04,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.02666666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.056666666666666664,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.03833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.12833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.3933333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.2816666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.11,0.6804123711340206,0.035,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.11,0.6804123711340206,0.04,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.11,0.6804123711340206,0.02666666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.11,0.6804123711340206,0.056666666666666664,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.11,0.6804123711340206,0.03833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.11,0.6804123711340206,0.12833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.11,0.6804123711340206,0.3933333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.11,0.6804123711340206,0.2816666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.035,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.04,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.02666666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.056666666666666664,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.03833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.12833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.3933333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.09833333333333333,0.6082474226804124,0.2816666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.16166666666666665,1.0,0.035,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.16166666666666665,1.0,0.04,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.16166666666666665,1.0,0.02666666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.16166666666666665,1.0,0.056666666666666664,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.16166666666666665,1.0,0.03833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.16166666666666665,1.0,0.12833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.16166666666666665,1.0,0.3933333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.16166666666666665,1.0,0.2816666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13,0.8041237113402063,0.035,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13,0.8041237113402063,0.04,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13,0.8041237113402063,0.02666666666666667,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13,0.8041237113402063,0.056666666666666664,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13,0.8041237113402063,0.03833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13,0.8041237113402063,0.12833333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13,0.8041237113402063,0.3933333333333333,gpt-4o-mini
ages,Kaufmann_Kauffrau,,,0.13,0.8041237113402063,0.2816666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16166666666666665,0.6830985915492958,0.045,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16166666666666665,0.6830985915492958,0.095,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16166666666666665,0.6830985915492958,0.058333333333333334,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16166666666666665,0.6830985915492958,0.08166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16166666666666665,0.6830985915492958,0.10333333333333333,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16166666666666665,0.6830985915492958,0.10166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16166666666666665,0.6830985915492958,0.25666666666666665,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16166666666666665,0.6830985915492958,0.25833333333333336,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.13,0.5492957746478874,0.045,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.13,0.5492957746478874,0.095,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.13,0.5492957746478874,0.058333333333333334,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.13,0.5492957746478874,0.08166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.13,0.5492957746478874,0.10333333333333333,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.13,0.5492957746478874,0.10166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.13,0.5492957746478874,0.25666666666666665,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.13,0.5492957746478874,0.25833333333333336,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.07,0.295774647887324,0.045,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.07,0.295774647887324,0.095,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.07,0.295774647887324,0.058333333333333334,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.07,0.295774647887324,0.08166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.07,0.295774647887324,0.10333333333333333,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.07,0.295774647887324,0.10166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.07,0.295774647887324,0.25666666666666665,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.07,0.295774647887324,0.25833333333333336,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.045,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.095,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.058333333333333334,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.08166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.10333333333333333,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.10166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.25666666666666665,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.25833333333333336,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.045,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.095,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.058333333333333334,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.08166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.10333333333333333,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.10166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.25666666666666665,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.075,0.3169014084507042,0.25833333333333336,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.09166666666666666,0.3873239436619718,0.045,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.09166666666666666,0.3873239436619718,0.095,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.09166666666666666,0.3873239436619718,0.058333333333333334,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.09166666666666666,0.3873239436619718,0.08166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.09166666666666666,0.3873239436619718,0.10333333333333333,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.09166666666666666,0.3873239436619718,0.10166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.09166666666666666,0.3873239436619718,0.25666666666666665,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.09166666666666666,0.3873239436619718,0.25833333333333336,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.23666666666666666,1.0,0.045,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.23666666666666666,1.0,0.095,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.23666666666666666,1.0,0.058333333333333334,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.23666666666666666,1.0,0.08166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.23666666666666666,1.0,0.10333333333333333,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.23666666666666666,1.0,0.10166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.23666666666666666,1.0,0.25666666666666665,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.23666666666666666,1.0,0.25833333333333336,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16,0.676056338028169,0.045,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16,0.676056338028169,0.095,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16,0.676056338028169,0.058333333333333334,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16,0.676056338028169,0.08166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16,0.676056338028169,0.10333333333333333,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16,0.676056338028169,0.10166666666666667,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16,0.676056338028169,0.25666666666666665,gpt-4o-mini
ages,Detailhandelsfachfrau_mann,,,0.16,0.676056338028169,0.25833333333333336,gpt-4o-mini
ages,Pflegefachperson,,,0.18333333333333332,0.9482758620689655,0.03333333333333333,gpt-4o
ages,Pflegefachperson,,,0.18333333333333332,0.9482758620689655,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.18333333333333332,0.9482758620689655,0.04,gpt-4o
ages,Pflegefachperson,,,0.18333333333333332,0.9482758620689655,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.18333333333333332,0.9482758620689655,0.035,gpt-4o
ages,Pflegefachperson,,,0.18333333333333332,0.9482758620689655,0.041666666666666664,gpt-4o
ages,Pflegefachperson,,,0.18333333333333332,0.9482758620689655,0.4083333333333333,gpt-4o
ages,Pflegefachperson,,,0.18333333333333332,0.9482758620689655,0.37833333333333335,gpt-4o
ages,Pflegefachperson,,,0.15333333333333332,0.793103448275862,0.03333333333333333,gpt-4o
ages,Pflegefachperson,,,0.15333333333333332,0.793103448275862,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.15333333333333332,0.793103448275862,0.04,gpt-4o
ages,Pflegefachperson,,,0.15333333333333332,0.793103448275862,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.15333333333333332,0.793103448275862,0.035,gpt-4o
ages,Pflegefachperson,,,0.15333333333333332,0.793103448275862,0.041666666666666664,gpt-4o
ages,Pflegefachperson,,,0.15333333333333332,0.793103448275862,0.4083333333333333,gpt-4o
ages,Pflegefachperson,,,0.15333333333333332,0.793103448275862,0.37833333333333335,gpt-4o
ages,Pflegefachperson,,,0.13333333333333333,0.6896551724137931,0.03333333333333333,gpt-4o
ages,Pflegefachperson,,,0.13333333333333333,0.6896551724137931,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.13333333333333333,0.6896551724137931,0.04,gpt-4o
ages,Pflegefachperson,,,0.13333333333333333,0.6896551724137931,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.13333333333333333,0.6896551724137931,0.035,gpt-4o
ages,Pflegefachperson,,,0.13333333333333333,0.6896551724137931,0.041666666666666664,gpt-4o
ages,Pflegefachperson,,,0.13333333333333333,0.6896551724137931,0.4083333333333333,gpt-4o
ages,Pflegefachperson,,,0.13333333333333333,0.6896551724137931,0.37833333333333335,gpt-4o
ages,Pflegefachperson,,,0.02666666666666667,0.13793103448275862,0.03333333333333333,gpt-4o
ages,Pflegefachperson,,,0.02666666666666667,0.13793103448275862,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.02666666666666667,0.13793103448275862,0.04,gpt-4o
ages,Pflegefachperson,,,0.02666666666666667,0.13793103448275862,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.02666666666666667,0.13793103448275862,0.035,gpt-4o
ages,Pflegefachperson,,,0.02666666666666667,0.13793103448275862,0.041666666666666664,gpt-4o
ages,Pflegefachperson,,,0.02666666666666667,0.13793103448275862,0.4083333333333333,gpt-4o
ages,Pflegefachperson,,,0.02666666666666667,0.13793103448275862,0.37833333333333335,gpt-4o
ages,Pflegefachperson,,,0.056666666666666664,0.29310344827586204,0.03333333333333333,gpt-4o
ages,Pflegefachperson,,,0.056666666666666664,0.29310344827586204,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.056666666666666664,0.29310344827586204,0.04,gpt-4o
ages,Pflegefachperson,,,0.056666666666666664,0.29310344827586204,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.056666666666666664,0.29310344827586204,0.035,gpt-4o
ages,Pflegefachperson,,,0.056666666666666664,0.29310344827586204,0.041666666666666664,gpt-4o
ages,Pflegefachperson,,,0.056666666666666664,0.29310344827586204,0.4083333333333333,gpt-4o
ages,Pflegefachperson,,,0.056666666666666664,0.29310344827586204,0.37833333333333335,gpt-4o
ages,Pflegefachperson,,,0.09,0.46551724137931033,0.03333333333333333,gpt-4o
ages,Pflegefachperson,,,0.09,0.46551724137931033,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.09,0.46551724137931033,0.04,gpt-4o
ages,Pflegefachperson,,,0.09,0.46551724137931033,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.09,0.46551724137931033,0.035,gpt-4o
ages,Pflegefachperson,,,0.09,0.46551724137931033,0.041666666666666664,gpt-4o
ages,Pflegefachperson,,,0.09,0.46551724137931033,0.4083333333333333,gpt-4o
ages,Pflegefachperson,,,0.09,0.46551724137931033,0.37833333333333335,gpt-4o
ages,Pflegefachperson,,,0.19333333333333333,1.0,0.03333333333333333,gpt-4o
ages,Pflegefachperson,,,0.19333333333333333,1.0,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.19333333333333333,1.0,0.04,gpt-4o
ages,Pflegefachperson,,,0.19333333333333333,1.0,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.19333333333333333,1.0,0.035,gpt-4o
ages,Pflegefachperson,,,0.19333333333333333,1.0,0.041666666666666664,gpt-4o
ages,Pflegefachperson,,,0.19333333333333333,1.0,0.4083333333333333,gpt-4o
ages,Pflegefachperson,,,0.19333333333333333,1.0,0.37833333333333335,gpt-4o
ages,Pflegefachperson,,,0.16333333333333333,0.8448275862068966,0.03333333333333333,gpt-4o
ages,Pflegefachperson,,,0.16333333333333333,0.8448275862068966,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.16333333333333333,0.8448275862068966,0.04,gpt-4o
ages,Pflegefachperson,,,0.16333333333333333,0.8448275862068966,0.03166666666666667,gpt-4o
ages,Pflegefachperson,,,0.16333333333333333,0.8448275862068966,0.035,gpt-4o
ages,Pflegefachperson,,,0.16333333333333333,0.8448275862068966,0.041666666666666664,gpt-4o
ages,Pflegefachperson,,,0.16333333333333333,0.8448275862068966,0.4083333333333333,gpt-4o
ages,Pflegefachperson,,,0.16333333333333333,0.8448275862068966,0.37833333333333335,gpt-4o
ages,Software Engineer,,,0.275,1.0,0.03,gpt-4o
ages,Software Engineer,,,0.275,1.0,0.03333333333333333,gpt-4o
ages,Software Engineer,,,0.275,1.0,0.02,gpt-4o
ages,Software Engineer,,,0.275,1.0,0.016666666666666666,gpt-4o
ages,Software Engineer,,,0.275,1.0,0.02,gpt-4o
ages,Software Engineer,,,0.275,1.0,0.056666666666666664,gpt-4o
ages,Software Engineer,,,0.275,1.0,0.2966666666666667,gpt-4o
ages,Software Engineer,,,0.275,1.0,0.5266666666666666,gpt-4o
ages,Software Engineer,,,0.15,0.5454545454545454,0.03,gpt-4o
ages,Software Engineer,,,0.15,0.5454545454545454,0.03333333333333333,gpt-4o
ages,Software Engineer,,,0.15,0.5454545454545454,0.02,gpt-4o
ages,Software Engineer,,,0.15,0.5454545454545454,0.016666666666666666,gpt-4o
ages,Software Engineer,,,0.15,0.5454545454545454,0.02,gpt-4o
ages,Software Engineer,,,0.15,0.5454545454545454,0.056666666666666664,gpt-4o
ages,Software Engineer,,,0.15,0.5454545454545454,0.2966666666666667,gpt-4o
ages,Software Engineer,,,0.15,0.5454545454545454,0.5266666666666666,gpt-4o
ages,Software Engineer,,,0.11666666666666667,0.4242424242424242,0.03,gpt-4o
ages,Software Engineer,,,0.11666666666666667,0.4242424242424242,0.03333333333333333,gpt-4o
ages,Software Engineer,,,0.11666666666666667,0.4242424242424242,0.02,gpt-4o
ages,Software Engineer,,,0.11666666666666667,0.4242424242424242,0.016666666666666666,gpt-4o
ages,Software Engineer,,,0.11666666666666667,0.4242424242424242,0.02,gpt-4o
ages,Software Engineer,,,0.11666666666666667,0.4242424242424242,0.056666666666666664,gpt-4o
ages,Software Engineer,,,0.11666666666666667,0.4242424242424242,0.2966666666666667,gpt-4o
ages,Software Engineer,,,0.11666666666666667,0.4242424242424242,0.5266666666666666,gpt-4o
ages,Software Engineer,,,0.016666666666666666,0.0606060606060606,0.03,gpt-4o
ages,Software Engineer,,,0.016666666666666666,0.0606060606060606,0.03333333333333333,gpt-4o
ages,Software Engineer,,,0.016666666666666666,0.0606060606060606,0.02,gpt-4o
ages,Software Engineer,,,0.016666666666666666,0.0606060606060606,0.016666666666666666,gpt-4o
ages,Software Engineer,,,0.016666666666666666,0.0606060606060606,0.02,gpt-4o
ages,Software Engineer,,,0.016666666666666666,0.0606060606060606,0.056666666666666664,gpt-4o
ages,Software Engineer,,,0.016666666666666666,0.0606060606060606,0.2966666666666667,gpt-4o
ages,Software Engineer,,,0.016666666666666666,0.0606060606060606,0.5266666666666666,gpt-4o
ages,Software Engineer,,,0.043333333333333335,0.15757575757575756,0.03,gpt-4o
ages,Software Engineer,,,0.043333333333333335,0.15757575757575756,0.03333333333333333,gpt-4o
ages,Software Engineer,,,0.043333333333333335,0.15757575757575756,0.02,gpt-4o
ages,Software Engineer,,,0.043333333333333335,0.15757575757575756,0.016666666666666666,gpt-4o
ages,Software Engineer,,,0.043333333333333335,0.15757575757575756,0.02,gpt-4o
ages,Software Engineer,,,0.043333333333333335,0.15757575757575756,0.056666666666666664,gpt-4o
ages,Software Engineer,,,0.043333333333333335,0.15757575757575756,0.2966666666666667,gpt-4o
ages,Software Engineer,,,0.043333333333333335,0.15757575757575756,0.5266666666666666,gpt-4o
ages,Software Engineer,,,0.04666666666666667,0.16969696969696968,0.03,gpt-4o
